country,year,sex,age,suicides_no,population,suicides/100k_pop,country-year,HDI_for_year,gdp_for_year,gdp_per_capita,generation
392,2000,1,1,531,7669997,6.92,Japan2000,0.857,4887.52,40813,3
392,2000,0,0,58,6401260,0.91,Japan2000,0.857,4887.52,40813,4
392,2000,1,0,16,6090721,0.26,Japan2000,0.857,4887.52,40813,4
392,2001,0,4,7690,14064000,54.68,Japan2001,0.861,4303.544,35843,1
392,2001,0,5,1692,3404000,49.71,Japan2001,0.861,4303.544,35843,1
392,2001,0,3,7913,17516000,45.18,Japan2001,0.861,4303.544,35843,2
392,2001,1,5,1689,6095000,27.71,Japan2001,0.861,4303.544,35843,1
392,2001,0,2,2388,9466000,25.23,Japan2001,0.861,4303.544,35843,3
392,2001,1,4,2870,15379000,18.66,Japan2001,0.861,4303.544,35843,1
392,2001,0,1,1146,7856000,14.59,Japan2001,0.861,4303.544,35843,4
392,2001,1,3,2148,17363000,12.37,Japan2001,0.861,4303.544,35843,2
392,2001,1,2,1013,9178000,11.04,Japan2001,0.861,4303.544,35843,3
392,2001,1,1,522,7460000,7.0,Japan2001,0.861,4303.544,35843,4
392,2001,0,0,39,6295000,0.62,Japan2001,0.861,4303.544,35843,4
392,2001,1,0,22,5990000,0.37,Japan2001,0.861,4303.544,35843,4
392,2002,0,4,7956,14446000,55.07,Japan2002,0.861,4115.116,34239,1
392,2002,0,3,8202,17249000,47.55,Japan2002,0.861,4115.116,34239,2
392,2002,0,5,1709,3621000,47.2,Japan2002,0.861,4115.116,34239,1
392,2002,1,5,1664,6387000,26.05,Japan2002,0.861,4115.116,34239,1
392,2002,0,2,2444,9406000,25.98,Japan2002,0.861,4115.116,34239,3
392,2002,1,4,2919,15754000,18.53,Japan2002,0.861,4115.116,34239,1
392,2002,0,1,1131,7671000,14.74,Japan2002,0.861,4115.116,34239,4
392,2002,1,3,2187,17125000,12.77,Japan2002,0.861,4115.116,34239,2
392,2002,1,2,1005,9124000,11.01,Japan2002,0.861,4115.116,34239,3
392,2002,1,1,461,7274000,6.34,Japan2002,0.861,4115.116,34239,4
392,2002,0,0,25,6215000,0.4,Japan2002,0.861,4115.116,34239,4
392,2002,1,0,12,5917000,0.2,Japan2002,0.861,4115.116,34239,4
392,2003,0,4,8409,14889000,56.48,Japan2003,0.861,4445.658,36926,1
392,2003,0,3,8948,16966000,52.74,Japan2003,0.861,4445.658,36926,2
392,2003,0,5,1733,3835000,45.19,Japan2003,0.861,4445.658,36926,1
392,2003,0,2,2910,9349000,31.13,Japan2003,0.861,4445.658,36926,3
392,2003,1,5,1643,6676000,24.61,Japan2003,0.861,4445.658,36926,1
392,2003,1,4,3100,16200000,19.14,Japan2003,0.861,4445.658,36926,1
392,2003,0,1,1158,7483000,15.48,Japan2003,0.861,4445.658,36926,4
392,2003,1,3,2227,16840000,13.22,Japan2003,0.861,4445.658,36926,2
392,2003,1,2,1132,9059000,12.5,Japan2003,0.861,4445.658,36926,3
392,2003,1,1,556,7089000,7.84,Japan2003,0.861,4445.658,36926,4
392,2003,1,0,33,5858000,0.56,Japan2003,0.861,4445.658,36926,4
392,2003,0,0,32,6151000,0.52,Japan2003,0.861,4445.658,36926,4
392,2004,0,4,7895,15316000,51.55,Japan2004,0.861,4815.149,39960,1
392,2004,0,3,8056,16685000,48.28,Japan2004,0.861,4815.149,39960,2
392,2004,0,5,1876,4056000,46.25,Japan2004,0.861,4815.149,39960,1
392,2004,0,2,2677,9241000,28.97,Japan2004,0.861,4815.149,39960,3
392,2004,1,5,1595,6977000,22.86,Japan2004,0.861,4815.149,39960,1
392,2004,1,4,2941,16631000,17.68,Japan2004,0.861,4815.149,39960,1
392,2004,0,1,1233,7289000,16.92,Japan2004,0.861,4815.149,39960,4
392,2004,1,3,2045,16564000,12.35,Japan2004,0.861,4815.149,39960,2
392,2004,1,2,1088,8932000,12.18,Japan2004,0.861,4815.149,39960,3
392,2004,1,1,579,6905000,8.39,Japan2004,0.861,4815.149,39960,4
392,2004,0,0,27,6097000,0.44,Japan2004,0.861,4815.149,39960,4
392,2004,1,0,22,5807000,0.38,Japan2004,0.861,4815.149,39960,4
392,2005,0,4,8005,15797130,50.67,Japan2005,0.874,4755.411,39412,1
392,2005,0,3,8073,16566953,48.73,Japan2005,0.874,4755.411,39412,2
392,2005,0,5,1858,4288706,43.32,Japan2005,0.874,4755.411,39412,1
392,2005,0,2,2862,8984855,31.85,Japan2005,0.874,4755.411,39412,3
392,2005,1,5,1600,7307828,21.89,Japan2005,0.874,4755.411,39412,1
392,2005,0,1,1243,7043709,17.65,Japan2005,0.874,4755.411,39412,4
392,2005,1,4,2786,17011318,16.38,Japan2005,0.874,4755.411,39412,1
392,2005,1,2,1140,8705334,13.1,Japan2005,0.874,4755.411,39412,3
392,2005,1,3,2114,16388567,12.9,Japan2005,0.874,4755.411,39412,2
392,2005,1,1,643,6672938,9.64,Japan2005,0.874,4755.411,39412,4
392,2005,0,0,29,6095375,0.48,Japan2005,0.874,4755.411,39412,4
392,2005,1,0,16,5794794,0.28,Japan2005,0.874,4755.411,39412,4
392,2006,0,4,7921,16002000,49.5,Japan2006,0.861,4530.377,37534,1
392,2006,0,3,7436,16519000,45.01,Japan2006,0.861,4530.377,37534,2
392,2006,0,5,1945,4512000,43.11,Japan2006,0.861,4530.377,37534,1
392,2006,0,2,2667,8758000,30.45,Japan2006,0.861,4530.377,37534,3
392,2006,1,5,1639,7608000,21.54,Japan2006,0.861,4530.377,37534,1
392,2006,0,1,1257,6916000,18.18,Japan2006,0.861,4530.377,37534,4
392,2006,1,4,2866,17213000,16.65,Japan2006,0.861,4530.377,37534,1
392,2006,1,3,2193,16320000,13.44,Japan2006,0.861,4530.377,37534,2
392,2006,1,2,1133,8473000,13.37,Japan2006,0.861,4530.377,37534,3
392,2006,1,1,635,6548000,9.7,Japan2006,0.861,4530.377,37534,4
392,2006,0,0,57,6066000,0.94,Japan2006,0.861,4530.377,37534,4
392,2006,1,0,20,5767000,0.35,Japan2006,0.861,4530.377,37534,4
392,2007,0,4,8184,16130000,50.74,Japan2007,0.861,4515.265,37408,1
392,2007,0,5,2205,4744000,46.48,Japan2007,0.861,4515.265,37408,1
392,2007,0,3,7599,16557000,45.9,Japan2007,0.861,4515.265,37408,2
392,2007,0,2,2596,8501000,30.54,Japan2007,0.861,4515.265,37408,3
392,2007,1,5,1691,7913000,21.37,Japan2007,0.861,4515.265,37408,1
392,2007,0,1,1252,6795000,18.43,Japan2007,0.861,4515.265,37408,4
392,2007,1,4,3108,17338000,17.93,Japan2007,0.861,4515.265,37408,1
392,2007,1,3,2303,16325000,14.11,Japan2007,0.861,4515.265,37408,2
392,2007,1,2,1084,8212000,13.2,Japan2007,0.861,4515.265,37408,3
392,2007,1,1,596,6430000,9.27,Japan2007,0.861,4515.265,37408,4
392,2007,0,0,31,6027000,0.51,Japan2007,0.861,4515.265,37408,5
392,2007,1,0,16,5732000,0.28,Japan2007,0.861,4515.265,37408,5
392,2008,0,4,7894,16197000,48.74,Japan2008,0.861,5037.908,41773,1
392,2008,0,3,7344,16657000,44.09,Japan2008,0.861,5037.908,41773,2
392,2008,0,5,2132,4965000,42.94,Japan2008,0.861,5037.908,41773,1
392,2008,0,2,2651,8234000,32.2,Japan2008,0.861,5037.908,41773,3
392,2008,1,5,1673,8207000,20.39,Japan2008,0.861,5037.908,41773,1
392,2008,0,1,1343,6650000,20.2,Japan2008,0.861,5037.908,41773,4
392,2008,1,4,2885,17395000,16.59,Japan2008,0.861,5037.908,41773,1
392,2008,1,2,1203,7933000,15.16,Japan2008,0.861,5037.908,41773,3
392,2008,1,3,2237,16400000,13.64,Japan2008,0.861,5037.908,41773,2
392,2008,1,1,652,6293000,10.36,Japan2008,0.861,5037.908,41773,4
392,2008,0,0,41,5982000,0.69,Japan2008,0.861,5037.908,41773,5
392,2008,1,0,18,5689000,0.32,Japan2008,0.861,5037.908,41773,5
392,2009,0,4,7983,16224000,49.2,Japan2009,0.861,5231.383,43415,1
392,2009,0,3,7799,16796000,46.43,Japan2009,0.861,5231.383,43415,2
392,2009,0,5,2216,5174000,42.83,Japan2009,0.861,5231.383,43415,1
392,2009,0,2,2657,7987000,33.27,Japan2009,0.861,5231.383,43415,3
392,2009,0,1,1326,6514000,20.36,Japan2009,0.861,5231.383,43415,4
392,2009,1,5,1649,8488000,19.43,Japan2009,0.861,5231.383,43415,1
392,2009,1,4,2820,17413000,16.19,Japan2009,0.861,5231.383,43415,1
392,2009,1,2,1085,7679000,14.13,Japan2009,0.861,5231.383,43415,3
392,2009,1,3,2328,16517000,14.09,Japan2009,0.861,5231.383,43415,2
392,2009,1,1,605,6163000,9.82,Japan2009,0.861,5231.383,43415,4
392,2009,0,0,34,5914000,0.57,Japan2009,0.861,5231.383,43415,5
392,2009,1,0,21,5627000,0.37,Japan2009,0.861,5231.383,43415,5
392,2010,0,4,7466,16402437,45.52,Japan2010,0.884,5700.098,47059,1
392,2010,0,3,7351,17131261,42.91,Japan2010,0.884,5700.098,47059,3
392,2010,0,5,2188,5345432,40.93,Japan2010,0.884,5700.098,47059,1
392,2010,0,2,2543,7822984,32.51,Japan2010,0.884,5700.098,47059,3
392,2010,0,1,1315,6324856,20.79,Japan2010,0.884,5700.098,47059,4
392,2010,1,5,1686,8804107,19.15,Japan2010,0.884,5700.098,47059,1
392,2010,1,4,2879,17525806,16.43,Japan2010,0.884,5700.098,47059,1
392,2010,1,3,2404,16781836,14.33,Japan2010,0.884,5700.098,47059,3
392,2010,1,2,1008,7545642,13.36,Japan2010,0.884,5700.098,47059,3
392,2010,1,1,508,6008624,8.45,Japan2010,0.884,5700.098,47059,4
392,2010,0,0,42,5855595,0.72,Japan2010,0.884,5700.098,47059,5
392,2010,1,0,21,5578687,0.38,Japan2010,0.884,5700.098,47059,5
392,2011,0,4,6858,16343000,41.96,Japan2011,0.886,6157.46,50919,2
392,2011,0,3,6975,17224000,40.5,Japan2011,0.886,6157.46,50919,3
392,2011,0,5,2188,5570000,39.28,Japan2011,0.886,6157.46,50919,1
392,2011,0,2,2404,7588000,31.68,Japan2011,0.886,6157.46,50919,4
392,2011,0,1,1304,6246000,20.88,Japan2011,0.886,6157.46,50919,4
392,2011,1,5,1754,9092000,19.29,Japan2011,0.886,6157.46,50919,1
392,2011,1,4,2883,17447000,16.52,Japan2011,0.886,6157.46,50919,2
392,2011,1,3,2598,16861000,15.41,Japan2011,0.886,6157.46,50919,3
392,2011,1,2,1112,7314000,15.2,Japan2011,0.886,6157.46,50919,4
392,2011,1,1,616,5931000,10.39,Japan2011,0.886,6157.46,50919,4
392,2011,0,0,52,5792000,0.9,Japan2011,0.886,6157.46,50919,5
392,2011,1,0,22,5519000,0.4,Japan2011,0.886,6157.46,50919,5
392,2012,0,5,2262,5783000,39.11,Japan2012,0.888,6203.213,51379,1
392,2012,0,4,6134,16254000,37.74,Japan2012,0.888,6203.213,51379,2
392,2012,0,3,6413,17318000,37.03,Japan2012,0.888,6203.213,51379,3
392,2012,0,2,2244,7384000,30.39,Japan2012,0.888,6203.213,51379,4
392,2012,0,1,1294,6185000,20.92,Japan2012,0.888,6203.213,51379,4
392,2012,1,5,1612,9362000,17.22,Japan2012,0.888,6203.213,51379,1
392,2012,1,4,2636,17342000,15.2,Japan2012,0.888,6203.213,51379,2
392,2012,1,3,2242,16937000,13.24,Japan2012,0.888,6203.213,51379,3
392,2012,1,2,931,7110000,13.09,Japan2012,0.888,6203.213,51379,4
392,2012,1,1,495,5873000,8.43,Japan2012,0.888,6203.213,51379,4
392,2012,0,0,55,5729000,0.96,Japan2012,0.888,6203.213,51379,5
392,2012,1,0,20,5458000,0.37,Japan2012,0.888,6203.213,51379,5
392,2013,0,5,2362,5964000,39.6,Japan2013,0.89,5155.717,42781,1
392,2013,0,3,6333,17367000,36.47,Japan2013,0.89,5155.717,42781,3
392,2013,0,4,5908,16202000,36.46,Japan2013,0.89,5155.717,42781,2
392,2013,0,2,2178,7186000,30.31,Japan2013,0.89,5155.717,42781,4
392,2013,0,1,1242,6143000,20.22,Japan2013,0.89,5155.717,42781,4
392,2013,1,5,1713,9588000,17.87,Japan2013,0.89,5155.717,42781,1
392,2013,1,4,2604,17279000,15.07,Japan2013,0.89,5155.717,42781,2
392,2013,1,3,2242,16974000,13.21,Japan2013,0.89,5155.717,42781,3
392,2013,1,2,850,6913000,12.3,Japan2013,0.89,5155.717,42781,4
392,2013,1,1,467,5834000,8.0,Japan2013,0.89,5155.717,42781,4
392,2013,0,0,58,5666000,1.02,Japan2013,0.89,5155.717,42781,5
392,2013,1,0,34,5398000,0.63,Japan2013,0.89,5155.717,42781,5
392,2014,0,5,2254,6104000,36.93,Japan2014,0.891,4850.414,40328,1
392,2014,0,4,5477,16213000,33.78,Japan2014,0.891,4850.414,40328,2
392,2014,0,3,5710,17365000,32.88,Japan2014,0.891,4850.414,40328,3
392,2014,0,2,2131,7007000,30.41,Japan2014,0.891,4850.414,40328,4
392,2014,0,1,1180,6110000,19.31,Japan2014,0.891,4850.414,40328,4
392,2014,1,5,1587,9761000,16.26,Japan2014,0.891,4850.414,40328,1
392,2014,1,4,2512,17288000,14.53,Japan2014,0.891,4850.414,40328,2
392,2014,1,3,2158,16959000,12.72,Japan2014,0.891,4850.414,40328,3
392,2014,1,2,814,6734000,12.09,Japan2014,0.891,4850.414,40328,4
392,2014,1,1,432,5803000,7.44,Japan2014,0.891,4850.414,40328,4
392,2014,0,0,68,5596000,1.22,Japan2014,0.891,4850.414,40328,5
392,2014,1,0,34,5334000,0.64,Japan2014,0.891,4850.414,40328,5
392,2015,0,5,2297,6289365,36.52,Japan2015,0.861,4394.978,36510,1
392,2015,0,4,5241,16239222,32.27,Japan2015,0.861,4394.978,36510,2
392,2015,0,3,5507,17461022,31.54,Japan2015,0.861,4394.978,36510,3
392,2015,0,2,1948,6862886,28.38,Japan2015,0.861,4394.978,36510,4
392,2015,0,1,1091,6088330,17.92,Japan2015,0.861,4394.978,36510,4
392,2015,1,5,1509,9983066,15.12,Japan2015,0.861,4394.978,36510,1
392,2015,1,4,2292,17232482,13.3,Japan2015,0.861,4394.978,36510,2
392,2015,1,3,2024,16991218,11.91,Japan2015,0.861,4394.978,36510,3
392,2015,1,2,685,6614211,10.36,Japan2015,0.861,4394.978,36510,4
392,2015,1,1,408,5772938,7.07,Japan2015,0.861,4394.978,36510,4
392,2015,0,0,62,5553851,1.12,Japan2015,0.861,4394.978,36510,5
392,2015,1,0,28,5287719,0.53,Japan2015,0.861,4394.978,36510,5
398,1990,0,5,82,102200,80.23,Kazakhstan1990,0.69,26.933,1823,0
398,1990,0,3,925,1735100,53.31,Kazakhstan1990,0.69,26.933,1823,1
398,1990,0,4,356,706400,50.4,Kazakhstan1990,0.69,26.933,1823,0
398,1990,0,2,602,1455200,41.37,Kazakhstan1990,0.69,26.933,1823,2
398,1990,1,5,85,291100,29.2,Kazakhstan1990,0.69,26.933,1823,0
398,1990,0,1,375,1425100,26.31,Kazakhstan1990,0.69,26.933,1823,3
398,1990,1,4,188,1060900,17.72,Kazakhstan1990,0.69,26.933,1823,0
398,1990,1,1,170,1338900,12.7,Kazakhstan1990,0.69,26.933,1823,3
398,1990,1,3,225,1845400,12.19,Kazakhstan1990,0.69,26.933,1823,1
398,1990,1,2,104,1453700,7.15,Kazakhstan1990,0.69,26.933,1823,2
398,1990,0,0,53,1698000,3.12,Kazakhstan1990,0.69,26.933,1823,3
398,1990,1,0,7,1661900,0.42,Kazakhstan1990,0.69,26.933,1823,3
398,1991,0,5,74,101600,72.83,Kazakhstan1991,0.741,24.881,1664,0
398,1991,0,3,866,1769600,48.94,Kazakhstan1991,0.741,24.881,1664,2
398,1991,0,4,354,741600,47.73,Kazakhstan1991,0.741,24.881,1664,1
398,1991,0,2,621,1441200,43.09,Kazakhstan1991,0.741,24.881,1664,2
398,1991,1,5,91,294600,30.89,Kazakhstan1991,0.741,24.881,1664,0
398,1991,0,1,405,1438500,28.15,Kazakhstan1991,0.741,24.881,1664,3
398,1991,1,4,166,1093000,15.19,Kazakhstan1991,0.741,24.881,1664,1
398,1991,1,1,139,1351900,10.28,Kazakhstan1991,0.741,24.881,1664,3
398,1991,1,3,185,1877800,9.85,Kazakhstan1991,0.741,24.881,1664,2
398,1991,1,2,104,1438900,7.23,Kazakhstan1991,0.741,24.881,1664,2
398,1991,0,0,66,1721900,3.83,Kazakhstan1991,0.741,24.881,1664,4
398,1991,1,0,11,1682200,0.65,Kazakhstan1991,0.741,24.881,1664,4
398,1992,0,5,64,101800,62.87,Kazakhstan1992,0.741,24.907,1644,0
398,1992,0,3,925,1794700,51.54,Kazakhstan1992,0.741,24.907,1644,2
398,1992,0,4,390,785400,49.66,Kazakhstan1992,0.741,24.907,1644,1
398,1992,0,2,676,1421100,47.57,Kazakhstan1992,0.741,24.907,1644,2
398,1992,0,1,453,1459100,31.05,Kazakhstan1992,0.741,24.907,1644,3
398,1992,1,5,84,298600,28.13,Kazakhstan1992,0.741,24.907,1644,0
398,1992,1,4,194,1132100,17.14,Kazakhstan1992,0.741,24.907,1644,1
398,1992,1,3,217,1900200,11.42,Kazakhstan1992,0.741,24.907,1644,2
398,1992,1,1,144,1385000,10.4,Kazakhstan1992,0.741,24.907,1644,3
398,1992,1,2,132,1414300,9.33,Kazakhstan1992,0.741,24.907,1644,2
398,1992,0,0,63,1751600,3.6,Kazakhstan1992,0.741,24.907,1644,4
398,1992,1,0,14,1706200,0.82,Kazakhstan1992,0.741,24.907,1644,4
398,1993,0,5,77,103700,74.25,Kazakhstan1993,0.741,23.409,1527,0
398,1993,0,4,545,830100,65.65,Kazakhstan1993,0.741,23.409,1527,1
398,1993,0,3,1146,1825900,62.76,Kazakhstan1993,0.741,23.409,1527,2
398,1993,0,2,772,1395600,55.32,Kazakhstan1993,0.741,23.409,1527,2
398,1993,0,1,574,1474700,38.92,Kazakhstan1993,0.741,23.409,1527,3
398,1993,1,5,69,308200,22.39,Kazakhstan1993,0.741,23.409,1527,0
398,1993,1,4,229,1173100,19.52,Kazakhstan1993,0.741,23.409,1527,1
398,1993,1,1,173,1407100,12.29,Kazakhstan1993,0.741,23.409,1527,3
398,1993,1,3,219,1929300,11.35,Kazakhstan1993,0.741,23.409,1527,2
398,1993,1,2,119,1383000,8.6,Kazakhstan1993,0.741,23.409,1527,2
398,1993,0,0,76,1774700,4.28,Kazakhstan1993,0.741,23.409,1527,4
398,1993,1,0,20,1726000,1.16,Kazakhstan1993,0.741,23.409,1527,4
398,1994,0,5,94,90300,104.1,Kazakhstan1994,0.741,21.251,1395,0
398,1994,0,4,599,853800,70.16,Kazakhstan1994,0.741,21.251,1395,1
398,1994,0,3,1246,1861800,66.92,Kazakhstan1994,0.741,21.251,1395,2
398,1994,0,2,735,1342400,54.75,Kazakhstan1994,0.741,21.251,1395,2
398,1994,0,1,520,1442200,36.06,Kazakhstan1994,0.741,21.251,1395,3
398,1994,1,5,91,288000,31.6,Kazakhstan1994,0.741,21.251,1395,0
398,1994,1,4,198,1201100,16.48,Kazakhstan1994,0.741,21.251,1395,1
398,1994,1,1,149,1332400,11.18,Kazakhstan1994,0.741,21.251,1395,3
398,1994,1,3,198,1965300,10.07,Kazakhstan1994,0.741,21.251,1395,2
398,1994,1,2,128,1327200,9.64,Kazakhstan1994,0.741,21.251,1395,2
398,1994,0,0,50,1784600,2.8,Kazakhstan1994,0.741,21.251,1395,4
398,1994,1,0,16,1740500,0.92,Kazakhstan1994,0.741,21.251,1395,4
398,1995,0,5,76,86400,87.96,Kazakhstan1995,0.664,20.374,1359,0
398,1995,0,4,737,859800,85.72,Kazakhstan1995,0.664,20.374,1359,1
398,1995,0,3,1523,1791600,85.01,Kazakhstan1995,0.664,20.374,1359,2
398,1995,0,2,887,1311800,67.62,Kazakhstan1995,0.664,20.374,1359,3
398,1995,0,1,622,1455600,42.73,Kazakhstan1995,0.664,20.374,1359,3
398,1995,1,5,86,267600,32.14,Kazakhstan1995,0.664,20.374,1359,0
398,1995,1,4,208,1205800,17.25,Kazakhstan1995,0.664,20.374,1359,1
398,1995,1,3,216,1901900,11.36,Kazakhstan1995,0.664,20.374,1359,2
398,1995,1,1,145,1412600,10.26,Kazakhstan1995,0.664,20.374,1359,3
398,1995,1,2,130,1271500,10.22,Kazakhstan1995,0.664,20.374,1359,3
398,1995,0,0,61,1736100,3.51,Kazakhstan1995,0.664,20.374,1359,4
398,1995,1,0,15,1688900,0.89,Kazakhstan1995,0.664,20.374,1359,4
398,1996,0,3,1630,1753600,92.95,Kazakhstan1996,0.741,21.035,1452,2
398,1996,0,4,731,836900,87.35,Kazakhstan1996,0.741,21.035,1452,1
398,1996,0,5,64,80400,79.6,Kazakhstan1996,0.741,21.035,1452,0
398,1996,0,2,879,1243300,70.7,Kazakhstan1996,0.741,21.035,1452,3
398,1996,0,1,635,1405800,45.17,Kazakhstan1996,0.741,21.035,1452,3
398,1996,1,5,54,251800,21.45,Kazakhstan1996,0.741,21.035,1452,0
398,1996,1,4,211,1173100,17.99,Kazakhstan1996,0.741,21.035,1452,1
398,1996,1,3,223,1858300,12.0,Kazakhstan1996,0.741,21.035,1452,2
398,1996,1,1,158,1381300,11.44,Kazakhstan1996,0.741,21.035,1452,3
398,1996,1,2,121,1187600,10.19,Kazakhstan1996,0.741,21.035,1452,3
398,1996,0,0,57,1682200,3.39,Kazakhstan1996,0.741,21.035,1452,4
398,1996,1,0,10,1633400,0.61,Kazakhstan1996,0.741,21.035,1452,4
398,1997,0,4,740,822400,89.98,Kazakhstan1997,0.741,22.166,1540,1
398,1997,0,3,1577,1766200,89.29,Kazakhstan1997,0.741,22.166,1540,2
398,1997,0,2,810,1217700,66.52,Kazakhstan1997,0.741,22.166,1540,3
398,1997,0,5,50,78400,63.78,Kazakhstan1997,0.741,22.166,1540,0
398,1997,0,1,651,1401300,46.46,Kazakhstan1997,0.741,22.166,1540,3
398,1997,1,5,59,247700,23.82,Kazakhstan1997,0.741,22.166,1540,0
398,1997,1,4,164,1153000,14.22,Kazakhstan1997,0.741,22.166,1540,1
398,1997,1,1,175,1388400,12.6,Kazakhstan1997,0.741,22.166,1540,3
398,1997,1,3,216,1871000,11.54,Kazakhstan1997,0.741,22.166,1540,2
398,1997,1,2,131,1152200,11.37,Kazakhstan1997,0.741,22.166,1540,3
398,1997,0,0,53,1673300,3.17,Kazakhstan1997,0.741,22.166,1540,4
398,1997,1,0,16,1623000,0.99,Kazakhstan1997,0.741,22.166,1540,4
398,1998,0,4,692,762500,90.75,Kazakhstan1998,0.741,22.135,1599,1
398,1998,0,3,1459,1724400,84.61,Kazakhstan1998,0.741,22.135,1599,2
398,1998,0,5,58,74500,77.85,Kazakhstan1998,0.741,22.135,1599,0
398,1998,0,2,727,1145900,63.44,Kazakhstan1998,0.741,22.135,1599,3
398,1998,0,1,594,1343300,44.22,Kazakhstan1998,0.741,22.135,1599,3
398,1998,1,5,63,241200,26.12,Kazakhstan1998,0.741,22.135,1599,0
398,1998,1,4,160,1090300,14.67,Kazakhstan1998,0.741,22.135,1599,1
398,1998,1,2,138,1103400,12.51,Kazakhstan1998,0.741,22.135,1599,3
398,1998,1,1,152,1353400,11.23,Kazakhstan1998,0.741,22.135,1599,3
398,1998,1,3,205,1863700,11.0,Kazakhstan1998,0.741,22.135,1599,2
398,1998,0,0,54,1585500,3.41,Kazakhstan1998,0.741,22.135,1599,4
398,1998,1,0,11,1556100,0.71,Kazakhstan1998,0.741,22.135,1599,4
398,1999,0,4,567,727800,77.91,Kazakhstan1999,0.741,16.871,1225,1
398,1999,0,3,1331,1761800,75.55,Kazakhstan1999,0.741,16.871,1225,2
398,1999,0,5,55,75400,72.94,Kazakhstan1999,0.741,16.871,1225,0
398,1999,0,2,717,1131600,63.36,Kazakhstan1999,0.741,16.871,1225,3
398,1999,0,1,609,1349400,45.13,Kazakhstan1999,0.741,16.871,1225,3
398,1999,1,5,59,246200,23.96,Kazakhstan1999,0.741,16.871,1225,0
398,1999,1,4,152,1044200,14.56,Kazakhstan1999,0.741,16.871,1225,1
398,1999,1,2,120,1089900,11.01,Kazakhstan1999,0.741,16.871,1225,3
398,1999,1,3,198,1909900,10.37,Kazakhstan1999,0.741,16.871,1225,2
398,1999,1,1,124,1358700,9.13,Kazakhstan1999,0.741,16.871,1225,3
398,1999,0,0,49,1555400,3.15,Kazakhstan1999,0.741,16.871,1225,4
398,1999,1,0,10,1523100,0.66,Kazakhstan1999,0.741,16.871,1225,4
398,2000,0,3,1527,1802430,84.72,Kazakhstan2000,0.679,18.292,1328,2
398,2000,0,4,586,698665,83.87,Kazakhstan2000,0.679,18.292,1328,1
398,2000,0,2,852,1132418,75.24,Kazakhstan2000,0.679,18.292,1328,3
398,2000,0,5,47,77972,60.28,Kazakhstan2000,0.679,18.292,1328,0
398,2000,0,1,623,1366874,45.58,Kazakhstan2000,0.679,18.292,1328,3
398,2000,1,5,56,254407,22.01,Kazakhstan2000,0.679,18.292,1328,0
398,2000,1,4,147,1005027,14.63,Kazakhstan2000,0.679,18.292,1328,1
398,2000,1,1,169,1375343,12.29,Kazakhstan2000,0.679,18.292,1328,3
398,2000,1,3,234,1959602,11.94,Kazakhstan2000,0.679,18.292,1328,2
398,2000,1,2,122,1089854,11.19,Kazakhstan2000,0.679,18.292,1328,3
398,2000,0,0,47,1523202,3.09,Kazakhstan2000,0.679,18.292,1328,4
398,2000,1,0,18,1486628,1.21,Kazakhstan2000,0.679,18.292,1328,4
398,2001,0,3,1519,1807120,84.06,Kazakhstan2001,0.741,22.153,1608,2
398,2001,0,4,582,718503,81.0,Kazakhstan2001,0.741,22.153,1608,1
398,2001,0,2,843,1117605,75.43,Kazakhstan2001,0.741,22.153,1608,3
398,2001,0,5,51,82044,62.16,Kazakhstan2001,0.741,22.153,1608,1
398,2001,0,1,660,1365580,48.33,Kazakhstan2001,0.741,22.153,1608,4
398,2001,1,5,53,233378,22.71,Kazakhstan2001,0.741,22.153,1608,1
398,2001,1,1,158,1336586,11.82,Kazakhstan2001,0.741,22.153,1608,4
398,2001,1,4,119,1011423,11.77,Kazakhstan2001,0.741,22.153,1608,1
398,2001,1,3,197,1998447,9.86,Kazakhstan2001,0.741,22.153,1608,2
398,2001,1,2,110,1137636,9.67,Kazakhstan2001,0.741,22.153,1608,3
398,2001,0,0,64,1508752,4.24,Kazakhstan2001,0.741,22.153,1608,4
398,2001,1,0,21,1455622,1.44,Kazakhstan2001,0.741,22.153,1608,4
398,2002,0,4,582,704901,82.56,Kazakhstan2002,0.741,24.637,1788,1
398,2002,0,3,1414,1837817,76.94,Kazakhstan2002,0.741,24.637,1788,2
398,2002,0,2,825,1128226,73.12,Kazakhstan2002,0.741,24.637,1788,3
398,2002,0,5,53,91887,57.68,Kazakhstan2002,0.741,24.637,1788,1
398,2002,0,1,621,1414530,43.9,Kazakhstan2002,0.741,24.637,1788,4
398,2002,1,5,52,247685,20.99,Kazakhstan2002,0.741,24.637,1788,1
398,2002,1,4,119,996301,11.94,Kazakhstan2002,0.741,24.637,1788,1
398,2002,1,1,160,1377461,11.62,Kazakhstan2002,0.741,24.637,1788,4
398,2002,1,2,129,1147717,11.24,Kazakhstan2002,0.741,24.637,1788,3
398,2002,1,3,198,2033504,9.74,Kazakhstan2002,0.741,24.637,1788,2
398,2002,0,0,67,1424722,4.7,Kazakhstan2002,0.741,24.637,1788,4
398,2002,1,0,20,1372725,1.46,Kazakhstan2002,0.741,24.637,1788,4
398,2003,0,2,938,1141761,82.15,Kazakhstan2003,0.741,30.834,2232,3
398,2003,0,4,530,702817,75.41,Kazakhstan2003,0.741,30.834,2232,1
398,2003,0,3,1386,1855662,74.69,Kazakhstan2003,0.741,30.834,2232,2
