country,year,sex,age,suicides_no,population,suicides/100k_pop,country-year,HDI_for_year,gdp_for_year,gdp_per_capita,generation
372,1992,0,5,11.0,64800,16.98,Ireland1992,0.863,55.986,17051,0
372,1992,1,4,21.0,270500,7.76,Ireland1992,0.863,55.986,17051,1
372,1992,1,2,11.0,252800,4.35,Ireland1992,0.863,55.986,17051,2
372,1992,1,5,4.0,101300,3.95,Ireland1992,0.863,55.986,17051,0
372,1992,1,3,16.0,410400,3.9,Ireland1992,0.863,55.986,17051,2
372,1992,1,1,6.0,297400,2.02,Ireland1992,0.863,55.986,17051,3
372,1992,0,0,3.0,339800,0.88,Ireland1992,0.863,55.986,17051,4
372,1992,1,0,34.928,321700,0.0,Ireland1992,0.863,55.986,17051,4
372,1993,0,2,57.0,247200,23.06,Ireland1993,0.863,52.48,15872,2
372,1993,0,4,56.0,250200,22.38,Ireland1993,0.863,52.48,15872,1
372,1993,0,3,85.0,426500,19.93,Ireland1993,0.863,52.48,15872,2
372,1993,0,1,45.0,316400,14.22,Ireland1993,0.863,52.48,15872,3
372,1993,0,5,8.0,65100,12.29,Ireland1993,0.863,52.48,15872,0
372,1993,1,3,28.0,421100,6.65,Ireland1993,0.863,52.48,15872,2
372,1993,1,4,14.0,271400,5.16,Ireland1993,0.863,52.48,15872,1
372,1993,1,2,13.0,252600,5.15,Ireland1993,0.863,52.48,15872,2
372,1993,1,1,9.0,300100,3.0,Ireland1993,0.863,52.48,15872,3
372,1993,1,5,3.0,102900,2.92,Ireland1993,0.863,52.48,15872,0
372,1993,0,0,8.0,335100,2.39,Ireland1993,0.863,52.48,15872,4
372,1993,1,0,34.928,317900,0.0,Ireland1993,0.863,52.48,15872,4
372,1994,0,2,77.0,249000,30.92,Ireland1994,0.863,57.166,17188,2
372,1994,0,3,99.0,436500,22.68,Ireland1994,0.863,57.166,17188,2
372,1994,0,1,69.0,318100,21.69,Ireland1994,0.863,57.166,17188,3
372,1994,0,5,13.0,64700,20.09,Ireland1994,0.863,57.166,17188,0
372,1994,0,4,44.0,252800,17.41,Ireland1994,0.863,57.166,17188,1
372,1994,1,4,27.0,272800,9.9,Ireland1994,0.863,57.166,17188,1
372,1994,1,3,38.0,431300,8.81,Ireland1994,0.863,57.166,17188,2
372,1994,1,1,13.0,303000,4.29,Ireland1994,0.863,57.166,17188,3
372,1994,1,2,9.0,256100,3.51,Ireland1994,0.863,57.166,17188,2
372,1994,1,5,3.0,103200,2.91,Ireland1994,0.863,57.166,17188,0
372,1994,0,0,2.0,328300,0.61,Ireland1994,0.863,57.166,17188,4
372,1994,1,0,34.928,310200,0.0,Ireland1994,0.863,57.166,17188,4
372,1995,0,2,67.0,253100,26.47,Ireland1995,0.803,69.223,20689,3
372,1995,0,3,111.0,444400,24.98,Ireland1995,0.803,69.223,20689,2
372,1995,0,1,76.0,319400,23.79,Ireland1995,0.803,69.223,20689,3
372,1995,0,5,14.0,66000,21.21,Ireland1995,0.803,69.223,20689,0
372,1995,0,4,48.0,254200,18.88,Ireland1995,0.803,69.223,20689,1
372,1995,1,2,20.0,259200,7.72,Ireland1995,0.803,69.223,20689,3
372,1995,1,3,34.0,441600,7.7,Ireland1995,0.803,69.223,20689,2
372,1995,1,4,13.0,273900,4.75,Ireland1995,0.803,69.223,20689,1
372,1995,1,1,11.0,306300,3.59,Ireland1995,0.803,69.223,20689,3
372,1995,1,5,3.0,105500,2.84,Ireland1995,0.803,69.223,20689,0
372,1995,0,0,4.0,319700,1.25,Ireland1995,0.803,69.223,20689,4
372,1995,1,0,2.0,302600,0.66,Ireland1995,0.803,69.223,20689,4
372,1996,0,2,89.0,257100,34.62,Ireland1996,0.863,75.881,22478,3
372,1996,0,1,82.0,323100,25.38,Ireland1996,0.863,75.881,22478,3
372,1996,0,3,111.0,454800,24.41,Ireland1996,0.863,75.881,22478,2
372,1996,0,5,15.0,66900,22.42,Ireland1996,0.863,75.881,22478,0
372,1996,0,4,44.0,256900,17.13,Ireland1996,0.863,75.881,22478,1
372,1996,1,2,15.0,262900,5.71,Ireland1996,0.863,75.881,22478,3
372,1996,1,3,24.0,453300,5.29,Ireland1996,0.863,75.881,22478,2
372,1996,1,1,14.0,309800,4.52,Ireland1996,0.863,75.881,22478,3
372,1996,1,4,8.0,274300,2.92,Ireland1996,0.863,75.881,22478,1
372,1996,1,5,2.0,107700,1.86,Ireland1996,0.863,75.881,22478,0
372,1996,0,0,4.0,312700,1.28,Ireland1996,0.863,75.881,22478,4
372,1996,1,0,34.928,296300,0.0,Ireland1996,0.863,75.881,22478,4
372,1997,0,1,105.0,327450,32.07,Ireland1997,0.863,82.826,24259,3
372,1997,0,2,80.0,261887,30.55,Ireland1997,0.863,82.826,24259,3
372,1997,0,3,126.0,467626,26.94,Ireland1997,0.863,82.826,24259,2
372,1997,0,4,49.0,260486,18.81,Ireland1997,0.863,82.826,24259,1
372,1997,0,5,12.0,67496,17.78,Ireland1997,0.863,82.826,24259,0
372,1997,1,4,23.0,276097,8.33,Ireland1997,0.863,82.826,24259,1
372,1997,1,3,33.0,466997,7.07,Ireland1997,0.863,82.826,24259,2
372,1997,1,1,19.0,313447,6.06,Ireland1997,0.863,82.826,24259,3
372,1997,1,2,12.0,267638,4.48,Ireland1997,0.863,82.826,24259,3
372,1997,1,5,3.0,109207,2.75,Ireland1997,0.863,82.826,24259,0
372,1997,0,0,4.0,305770,1.31,Ireland1997,0.863,82.826,24259,4
372,1997,1,0,34.928,290184,0.0,Ireland1997,0.863,82.826,24259,4
372,1998,0,2,106.0,268458,39.48,Ireland1998,0.863,90.082,26115,3
372,1998,0,1,112.0,328079,34.14,Ireland1998,0.863,90.082,26115,3
372,1998,0,3,140.0,479431,29.2,Ireland1998,0.863,90.082,26115,2
372,1998,0,4,55.0,264994,20.76,Ireland1998,0.863,90.082,26115,1
372,1998,0,5,11.0,68586,16.04,Ireland1998,0.863,90.082,26115,0
372,1998,1,3,34.0,479738,7.09,Ireland1998,0.863,90.082,26115,2
372,1998,1,4,12.0,279666,4.29,Ireland1998,0.863,90.082,26115,1
372,1998,1,1,13.0,314723,4.13,Ireland1998,0.863,90.082,26115,3
372,1998,1,2,10.0,271872,3.68,Ireland1998,0.863,90.082,26115,3
372,1998,1,5,3.0,111741,2.68,Ireland1998,0.863,90.082,26115,0
372,1998,1,0,1.0,283607,0.35,Ireland1998,0.863,90.082,26115,4
372,1998,0,0,1.0,298520,0.33,Ireland1998,0.863,90.082,26115,4
372,1999,0,2,82.0,274372,29.89,Ireland1999,0.863,98.692,28344,3
372,1999,0,1,86.0,327454,26.26,Ireland1999,0.863,98.692,28344,3
372,1999,0,4,58.0,270407,21.45,Ireland1999,0.863,98.692,28344,1
372,1999,0,3,104.0,490716,21.19,Ireland1999,0.863,98.692,28344,2
372,1999,0,5,10.0,68952,14.5,Ireland1999,0.863,98.692,28344,0
372,1999,1,4,18.0,283198,6.36,Ireland1999,0.863,98.692,28344,1
372,1999,1,2,15.0,277242,5.41,Ireland1999,0.863,98.692,28344,3
372,1999,1,1,17.0,315004,5.4,Ireland1999,0.863,98.692,28344,3
372,1999,1,3,26.0,490684,5.3,Ireland1999,0.863,98.692,28344,2
372,1999,1,5,5.0,113032,4.42,Ireland1999,0.863,98.692,28344,0
372,1999,0,0,2.0,292740,0.68,Ireland1999,0.863,98.692,28344,4
372,1999,1,0,1.0,278070,0.36,Ireland1999,0.863,98.692,28344,4
372,2000,0,2,99.0,283528,34.92,Ireland2000,0.861,99.854,28340,3
372,2000,0,3,138.0,501834,27.5,Ireland2000,0.861,99.854,28340,2
372,2000,0,1,85.0,326264,26.05,Ireland2000,0.861,99.854,28340,3
372,2000,0,4,51.0,276475,18.45,Ireland2000,0.861,99.854,28340,1
372,2000,0,5,7.0,69695,10.04,Ireland2000,0.861,99.854,28340,0
372,2000,1,3,37.0,502942,7.36,Ireland2000,0.861,99.854,28340,2
372,2000,1,1,21.0,314968,6.67,Ireland2000,0.861,99.854,28340,3
372,2000,1,5,5.0,114383,4.37,Ireland2000,0.861,99.854,28340,0
372,2000,1,4,10.0,288075,3.47,Ireland2000,0.861,99.854,28340,1
372,2000,1,2,9.0,283371,3.18,Ireland2000,0.861,99.854,28340,3
372,2000,0,0,1.0,287937,0.35,Ireland2000,0.861,99.854,28340,4
372,2000,1,0,34.928,273904,0.0,Ireland2000,0.861,99.854,28340,4
372,2001,0,2,104.0,295410,35.21,Ireland2001,0.863,109.134,30536,3
372,2001,0,1,89.0,324752,27.41,Ireland2001,0.863,109.134,30536,4
372,2001,0,3,139.0,512042,27.15,Ireland2001,0.863,109.134,30536,2
372,2001,0,4,66.0,285022,23.16,Ireland2001,0.863,109.134,30536,1
372,2001,0,5,9.0,70956,12.68,Ireland2001,0.863,109.134,30536,1
372,2001,1,3,34.0,512762,6.63,Ireland2001,0.863,109.134,30536,2
372,2001,1,4,18.0,295191,6.1,Ireland2001,0.863,109.134,30536,1
372,2001,1,1,14.0,313247,4.47,Ireland2001,0.863,109.134,30536,4
372,2001,1,2,11.0,294059,3.74,Ireland2001,0.863,109.134,30536,3
372,2001,1,5,2.0,116212,1.72,Ireland2001,0.863,109.134,30536,1
372,2001,0,0,2.0,284509,0.7,Ireland2001,0.863,109.134,30536,4
372,2001,1,0,34.928,269812,0.0,Ireland2001,0.863,109.134,30536,4
372,2002,0,2,100.0,308477,32.42,Ireland2002,0.863,127.945,35154,3
372,2002,0,1,89.0,325705,27.33,Ireland2002,0.863,127.945,35154,4
372,2002,0,4,62.0,294395,21.06,Ireland2002,0.863,127.945,35154,1
372,2002,0,3,109.0,521397,20.91,Ireland2002,0.863,127.945,35154,2
372,2002,0,5,7.0,72146,9.7,Ireland2002,0.863,127.945,35154,1
372,2002,1,2,19.0,308892,6.15,Ireland2002,0.863,127.945,35154,3
372,2002,1,3,29.0,521940,5.56,Ireland2002,0.863,127.945,35154,2
372,2002,1,4,14.0,302754,4.62,Ireland2002,0.863,127.945,35154,1
372,2002,1,1,14.0,315817,4.43,Ireland2002,0.863,127.945,35154,4
372,2002,1,5,3.0,118252,2.54,Ireland2002,0.863,127.945,35154,1
372,2002,1,0,2.0,267794,0.75,Ireland2002,0.863,127.945,35154,4
372,2002,0,0,1.0,282004,0.35,Ireland2002,0.863,127.945,35154,4
372,2003,0,1,93.0,325589,28.56,Ireland2003,0.863,164.285,44473,4
372,2003,0,3,135.0,529155,25.51,Ireland2003,0.863,164.285,44473,2
372,2003,0,2,61.0,316763,19.26,Ireland2003,0.863,164.285,44473,3
372,2003,0,4,57.0,304682,18.71,Ireland2003,0.863,164.285,44473,1
372,2003,0,5,10.0,73562,13.59,Ireland2003,0.863,164.285,44473,1
372,2003,1,3,37.0,530989,6.97,Ireland2003,0.863,164.285,44473,2
372,2003,1,4,21.0,311239,6.75,Ireland2003,0.863,164.285,44473,1
372,2003,1,2,16.0,315513,5.07,Ireland2003,0.863,164.285,44473,3
372,2003,1,1,15.0,317275,4.73,Ireland2003,0.863,164.285,44473,4
372,2003,1,5,5.0,120328,4.16,Ireland2003,0.863,164.285,44473,1
372,2003,1,0,2.0,267103,0.75,Ireland2003,0.863,164.285,44473,4
372,2003,0,0,2.0,281881,0.71,Ireland2003,0.863,164.285,44473,4
372,2004,0,3,152.0,539660,28.17,Ireland2004,0.863,193.87,51662,2
372,2004,0,1,86.0,324349,26.51,Ireland2004,0.863,193.87,51662,4
372,2004,0,2,84.0,325356,25.82,Ireland2004,0.863,193.87,51662,3
372,2004,0,4,60.0,313994,19.11,Ireland2004,0.863,193.87,51662,1
372,2004,0,5,7.0,75345,9.29,Ireland2004,0.863,193.87,51662,1
372,2004,1,3,31.0,539721,5.74,Ireland2004,0.863,193.87,51662,2
372,2004,1,4,18.0,319814,5.63,Ireland2004,0.863,193.87,51662,1
372,2004,1,2,15.0,324860,4.62,Ireland2004,0.863,193.87,51662,3
372,2004,1,1,8.0,315174,2.54,Ireland2004,0.863,193.87,51662,4
372,2004,1,5,2.0,122315,1.64,Ireland2004,0.863,193.87,51662,1
372,2004,0,0,1.0,283674,0.35,Ireland2004,0.863,193.87,51662,4
372,2004,1,0,34.928,268417,0.0,Ireland2004,0.863,193.87,51662,4
372,2005,0,2,86.0,344139,24.99,Ireland2005,0.895,211.651,55213,3
372,2005,0,1,80.0,322805,24.78,Ireland2005,0.895,211.651,55213,4
372,2005,0,3,134.0,552960,24.23,Ireland2005,0.895,211.651,55213,2
372,2005,0,4,59.0,323255,18.25,Ireland2005,0.895,211.651,55213,1
372,2005,1,2,21.0,337499,6.22,Ireland2005,0.895,211.651,55213,3
372,2005,1,1,18.0,314542,5.72,Ireland2005,0.895,211.651,55213,4
372,2005,1,4,17.0,329510,5.16,Ireland2005,0.895,211.651,55213,1
372,2005,1,3,27.0,550357,4.91,Ireland2005,0.895,211.651,55213,2
372,2005,1,5,4.0,124661,3.21,Ireland2005,0.895,211.651,55213,1
372,2005,0,5,2.0,77704,2.57,Ireland2005,0.895,211.651,55213,1
372,2005,0,0,2.0,285659,0.7,Ireland2005,0.895,211.651,55213,4
372,2005,1,0,1.0,270266,0.37,Ireland2005,0.895,211.651,55213,4
372,2006,0,1,87.0,321007,27.1,Ireland2006,0.863,232.086,58941,4
372,2006,0,2,86.0,366739,23.45,Ireland2006,0.863,232.086,58941,3
372,2006,0,3,125.0,577782,21.63,Ireland2006,0.863,232.086,58941,2
372,2006,0,4,61.0,332939,18.32,Ireland2006,0.863,232.086,58941,1
372,2006,0,5,11.0,79660,13.81,Ireland2006,0.863,232.086,58941,1
372,2006,1,4,18.0,336664,5.35,Ireland2006,0.863,232.086,58941,1
372,2006,1,3,30.0,567465,5.29,Ireland2006,0.863,232.086,58941,2
372,2006,1,1,16.0,311725,5.13,Ireland2006,0.863,232.086,58941,4
372,2006,1,2,12.0,355700,3.37,Ireland2006,0.863,232.086,58941,3
372,2006,1,5,2.0,125700,1.59,Ireland2006,0.863,232.086,58941,1
372,2006,1,0,2.0,273709,0.73,Ireland2006,0.863,232.086,58941,4
372,2006,0,0,2.0,288488,0.69,Ireland2006,0.863,232.086,58941,4
372,2007,0,1,76.0,320350,23.72,Ireland2007,0.863,269.918,67032,4
372,2007,0,2,91.0,387302,23.5,Ireland2007,0.863,269.918,67032,3
372,2007,0,3,119.0,590396,20.16,Ireland2007,0.863,269.918,67032,2
372,2007,0,4,61.0,338808,18.0,Ireland2007,0.863,269.918,67032,1
372,2007,0,5,8.0,81128,9.86,Ireland2007,0.863,269.918,67032,1
372,2007,1,3,45.0,579555,7.76,Ireland2007,0.863,269.918,67032,2
372,2007,1,2,19.0,375744,5.06,Ireland2007,0.863,269.918,67032,3
372,2007,1,1,15.0,313405,4.79,Ireland2007,0.863,269.918,67032,4
372,2007,1,4,13.0,341816,3.8,Ireland2007,0.863,269.918,67032,1
372,2007,0,0,7.0,292637,2.39,Ireland2007,0.863,269.918,67032,5
372,2007,1,5,3.0,126722,2.37,Ireland2007,0.863,269.918,67032,1
372,2007,1,0,1.0,278844,0.36,Ireland2007,0.863,269.918,67032,5
372,2008,0,2,100.0,394740,25.33,Ireland2008,0.863,275.02,67173,3
372,2008,0,3,142.0,602168,23.58,Ireland2008,0.863,275.02,67173,2
372,2008,0,1,69.0,310260,22.24,Ireland2008,0.863,275.02,67173,4
372,2008,0,4,66.0,348515,18.94,Ireland2008,0.863,275.02,67173,1
372,2008,1,1,25.0,307663,8.13,Ireland2008,0.863,275.02,67173,4
372,2008,1,3,46.0,593336,7.75,Ireland2008,0.863,275.02,67173,2
372,2008,1,4,27.0,352281,7.66,Ireland2008,0.863,275.02,67173,1
372,2008,0,5,6.0,83406,7.19,Ireland2008,0.863,275.02,67173,1
372,2008,1,2,18.0,388880,4.63,Ireland2008,0.863,275.02,67173,3
372,2008,1,5,4.0,128630,3.11,Ireland2008,0.863,275.02,67173,1
372,2008,0,0,3.0,298953,1.0,Ireland2008,0.863,275.02,67173,5
372,2008,1,0,34.928,285360,0.0,Ireland2008,0.863,275.02,67173,5
372,2009,0,2,112.0,390586,28.67,Ireland2009,0.863,236.311,57390,3
372,2009,0,3,158.0,611460,25.84,Ireland2009,0.863,236.311,57390,2
372,2009,0,1,70.0,290474,24.1,Ireland2009,0.863,236.311,57390,4
372,2009,0,4,74.0,358381,20.65,Ireland2009,0.863,236.311,57390,1
372,2009,1,2,27.0,394145,6.85,Ireland2009,0.863,236.311,57390,3
372,2009,1,1,20.0,292951,6.83,Ireland2009,0.863,236.311,57390,4
372,2009,1,4,23.0,362941,6.34,Ireland2009,0.863,236.311,57390,1
372,2009,0,5,5.0,86239,5.8,Ireland2009,0.863,236.311,57390,1
372,2009,1,3,33.0,604133,5.46,Ireland2009,0.863,236.311,57390,2
372,2009,0,0,3.0,305241,0.98,Ireland2009,0.863,236.311,57390,5
372,2009,1,5,1.0,130243,0.77,Ireland2009,0.863,236.311,57390,1
372,2009,1,0,1.0,290873,0.34,Ireland2009,0.863,236.311,57390,5
372,2010,0,3,166.0,644763,25.75,Ireland2010,0.908,221.951,52042,3
372,2010,0,1,67.0,301996,22.19,Ireland2010,0.908,221.951,52042,4
372,2010,0,2,75.0,391033,19.18,Ireland2010,0.908,221.951,52042,3
372,2010,0,4,66.0,388038,17.01,Ireland2010,0.908,221.951,52042,1
372,2010,0,5,9.0,87646,10.27,Ireland2010,0.908,221.951,52042,1
372,2010,1,4,25.0,394633,6.33,Ireland2010,0.908,221.951,52042,1
372,2010,1,3,38.0,638166,5.95,Ireland2010,0.908,221.951,52042,3
372,2010,1,2,19.0,397846,4.78,Ireland2010,0.908,221.951,52042,3
372,2010,1,1,11.0,296543,3.71,Ireland2010,0.908,221.951,52042,4
372,2010,1,5,4.0,128216,3.12,Ireland2010,0.908,221.951,52042,1
372,2010,1,0,3.0,290321,1.03,Ireland2010,0.908,221.951,52042,5
372,2010,0,0,3.0,305656,0.98,Ireland2010,0.908,221.951,52042,5
372,2011,0,3,191.0,635771,30.04,Ireland2011,0.909,239.019,56655,3
372,2011,0,2,100.0,369966,27.03,Ireland2011,0.909,239.019,56655,4
372,2011,0,1,78.0,292307,26.68,Ireland2011,0.909,239.019,56655,4
372,2011,0,4,78.0,379505,20.55,Ireland2011,0.909,239.019,56655,2
372,2011,0,5,11.0,93030,11.82,Ireland2011,0.909,239.019,56655,1
372,2011,1,2,27.0,386278,6.99,Ireland2011,0.909,239.019,56655,4
372,2011,1,3,38.0,634499,5.99,Ireland2011,0.909,239.019,56655,3
372,2011,1,1,16.0,287304,5.57,Ireland2011,0.909,239.019,56655,4
372,2011,1,4,15.0,383177,3.91,Ireland2011,0.909,239.019,56655,2
372,2011,1,0,34.928,302715,0.0,Ireland2011,0.909,239.019,56655,5
372,2011,1,5,34.928,136335,0.0,Ireland2011,0.909,239.019,56655,1
372,2011,0,0,34.928,317962,0.0,Ireland2011,0.909,239.019,56655,5
372,2012,0,3,192.0,641319,29.94,Ireland2012,0.91,225.572,53443,3
372,2012,0,2,89.0,354740,25.09,Ireland2012,0.91,225.572,53443,4
372,2012,0,4,89.0,388705,22.9,Ireland2012,0.91,225.572,53443,2
372,2012,0,1,59.0,279882,21.08,Ireland2012,0.91,225.572,53443,4
372,2012,0,5,14.0,96459,14.51,Ireland2012,0.91,225.572,53443,1
372,2012,1,3,42.0,645023,6.51,Ireland2012,0.91,225.572,53443,3
372,2012,1,1,16.0,273610,5.85,Ireland2012,0.91,225.572,53443,4
372,2012,1,2,20.0,378732,5.28,Ireland2012,0.91,225.572,53443,4
372,2012,1,4,15.0,393497,3.81,Ireland2012,0.91,225.572,53443,2
372,2012,1,5,2.0,138663,1.44,Ireland2012,0.91,225.572,53443,1
372,2012,0,0,3.0,322478,0.93,Ireland2012,0.91,225.572,53443,5
372,2012,1,0,1.0,307698,0.32,Ireland2012,0.91,225.572,53443,5
372,2013,0,3,169.0,648165,26.07,Ireland2013,0.912,239.389,56628,3
372,2013,0,4,102.0,397875,25.64,Ireland2013,0.912,239.389,56628,2
372,2013,0,2,68.0,341171,19.93,Ireland2013,0.912,239.389,56628,4
372,2013,0,1,44.0,273178,16.11,Ireland2013,0.912,239.389,56628,4
372,2013,1,2,24.0,366261,6.55,Ireland2013,0.912,239.389,56628,4
372,2013,1,3,42.0,653648,6.43,Ireland2013,0.912,239.389,56628,3
372,2013,0,5,6.0,99538,6.03,Ireland2013,0.912,239.389,56628,1
372,2013,1,4,18.0,404503,4.45,Ireland2013,0.912,239.389,56628,2
372,2013,1,1,9.0,260127,3.46,Ireland2013,0.912,239.389,56628,4
372,2013,1,5,3.0,140976,2.13,Ireland2013,0.912,239.389,56628,1
372,2013,0,0,2.0,327603,0.61,Ireland2013,0.912,239.389,56628,5
372,2013,1,0,34.928,314333,0.0,Ireland2013,0.912,239.389,56628,5
372,2014,0,3,165.0,675986,24.41,Ireland2014,0.916,258.099,59634,3
372,2014,0,2,80.0,337977,23.67,Ireland2014,0.916,258.099,59634,4
372,2014,0,1,63.0,267635,23.54,Ireland2014,0.916,258.099,59634,4
372,2014,0,4,81.0,421555,19.21,Ireland2014,0.916,258.099,59634,2
372,2014,0,5,8.0,103238,7.75,Ireland2014,0.916,258.099,59634,1
372,2014,1,3,39.0,678830,5.75,Ireland2014,0.916,258.099,59634,3
372,2014,1,2,20.0,353379,5.66,Ireland2014,0.916,258.099,59634,4
372,2014,1,1,11.0,261032,4.21,Ireland2014,0.916,258.099,59634,4
372,2014,1,4,15.0,432815,3.47,Ireland2014,0.916,258.099,59634,2
372,2014,1,5,2.0,141441,1.41,Ireland2014,0.916,258.099,59634,1
372,2014,0,0,2.0,335330,0.6,Ireland2014,0.916,258.099,59634,5
372,2014,1,0,34.928,318825,0.0,Ireland2014,0.916,258.099,59634,5
376,1985,0,5,24.0,66600,36.04,Israel1985,0.768,27.494,7325,0
376,1985,0,4,48.0,249100,19.27,Israel1985,0.768,27.494,7325,0
376,1985,1,5,10.0,75500,13.25,Israel1985,0.768,27.494,7325,0
376,1985,0,3,41.0,396400,10.34,Israel1985,0.768,27.494,7325,1
376,1985,1,4,28.0,290900,9.63,Israel1985,0.768,27.494,7325,0
376,1985,0,2,27.0,324000,8.33,Israel1985,0.768,27.494,7325,2
376,1985,0,1,19.0,368300,5.16,Israel1985,0.768,27.494,7325,3
376,1985,1,3,19.0,412800,4.6,Israel1985,0.768,27.494,7325,1
376,1985,1,2,11.0,324700,3.39,Israel1985,0.768,27.494,7325,2
376,1985,1,1,7.0,346200,2.02,Israel1985,0.768,27.494,7325,3
376,1985,1,0,30.36,437800,0.0,Israel1985,0.768,27.494,7325,3
376,1985,0,0,30.36,461200,0.0,Israel1985,0.768,27.494,7325,3
376,1986,0,5,28.0,70300,39.83,Israel1986,0.854,34.084,8938,0
376,1986,0,4,56.0,248200,22.56,Israel1986,0.854,34.084,8938,0
376,1986,1,5,14.0,79800,17.54,Israel1986,0.854,34.084,8938,0
376,1986,0,3,47.0,411300,11.43,Israel1986,0.854,34.084,8938,1
376,1986,1,4,32.0,291700,10.97,Israel1986,0.854,34.084,8938,0
376,1986,0,2,25.0,323600,7.73,Israel1986,0.854,34.084,8938,2
376,1986,0,1,25.0,376700,6.64,Israel1986,0.854,34.084,8938,3
376,1986,1,3,22.0,426900,5.15,Israel1986,0.854,34.084,8938,1
376,1986,1,1,16.0,354800,4.51,Israel1986,0.854,34.084,8938,3
376,1986,1,2,12.0,324100,3.7,Israel1986,0.854,34.084,8938,2
376,1986,0,0,1.0,464900,0.22,Israel1986,0.854,34.084,8938,3
376,1986,1,0,30.36,441200,0.0,Israel1986,0.854,34.084,8938,3
376,1987,0,5,32.0,73000,43.84,Israel1987,0.854,40.946,10558,0
376,1987,0,4,57.0,248000,22.98,Israel1987,0.854,40.946,10558,0
376,1987,1,5,18.0,83500,21.56,Israel1987,0.854,40.946,10558,0
376,1987,0,3,45.0,427100,10.54,Israel1987,0.854,40.946,10558,1
376,1987,0,2,33.0,323100,10.21,Israel1987,0.854,40.946,10558,2
376,1987,1,4,24.0,293000,8.19,Israel1987,0.854,40.946,10558,0
376,1987,0,1,26.0,386400,6.73,Israel1987,0.854,40.946,10558,3
376,1987,1,2,13.0,323100,4.02,Israel1987,0.854,40.946,10558,2
376,1987,1,3,16.0,441800,3.62,Israel1987,0.854,40.946,10558,1
376,1987,1,1,7.0,364500,1.92,Israel1987,0.854,40.946,10558,3
376,1987,1,0,30.36,445200,0.0,Israel1987,0.854,40.946,10558,3
376,1987,0,0,30.36,469400,0.0,Israel1987,0.854,40.946,10558,3
376,1988,0,5,23.0,75200,30.59,Israel1988,0.854,50.079,12687,0
376,1988,0,4,51.0,248700,20.51,Israel1988,0.854,50.079,12687,0
376,1988,1,5,14.0,88100,15.89,Israel1988,0.854,50.079,12687,0
376,1988,0,3,62.0,442600,14.01,Israel1988,0.854,50.079,12687,1
376,1988,0,2,41.0,323900,12.66,Israel1988,0.854,50.079,12687,2
376,1988,1,4,30.0,293400,10.22,Israel1988,0.854,50.079,12687,0
376,1988,0,1,36.0,395700,9.1,Israel1988,0.854,50.079,12687,3
376,1988,1,3,29.0,456800,6.35,Israel1988,0.854,50.079,12687,1
376,1988,1,2,8.0,322600,2.48,Israel1988,0.854,50.079,12687,2
376,1988,1,1,8.0,374200,2.14,Israel1988,0.854,50.079,12687,3
376,1988,0,0,1.0,475400,0.21,Israel1988,0.854,50.079,12687,3
376,1988,1,0,30.36,450700,0.0,Israel1988,0.854,50.079,12687,3
376,1989,0,5,45.0,77500,58.06,Israel1989,0.854,49.881,12405,0
376,1989,0,4,71.0,249800,28.42,Israel1989,0.854,49.881,12405,0
376,1989,1,5,25.0,92500,27.03,Israel1989,0.854,49.881,12405,0
376,1989,0,3,62.0,458000,13.54,Israel1989,0.854,49.881,12405,1
376,1989,0,2,43.0,326800,13.16,Israel1989,0.854,49.881,12405,2
376,1989,1,4,33.0,293900,11.23,Israel1989,0.854,49.881,12405,0
376,1989,0,1,25.0,405300,6.17,Israel1989,0.854,49.881,12405,3
376,1989,1,2,17.0,324000,5.25,Israel1989,0.854,49.881,12405,2
376,1989,1,1,14.0,384600,3.64,Israel1989,0.854,49.881,12405,3
376,1989,1,3,15.0,472000,3.18,Israel1989,0.854,49.881,12405,1
376,1989,0,0,2.0,481100,0.42,Israel1989,0.854,49.881,12405,3
376,1989,1,0,1.0,455600,0.22,Israel1989,0.854,49.881,12405,3
376,1990,0,5,29.0,80000,36.25,Israel1990,0.785,58.987,14193,0
376,1990,0,4,52.0,256800,20.25,Israel1990,0.785,58.987,14193,0
376,1990,0,2,48.0,336200,14.28,Israel1990,0.785,58.987,14193,2
376,1990,0,3,61.0,481600,12.67,Israel1990,0.785,58.987,14193,1
376,1990,1,5,12.0,98300,12.21,Israel1990,0.785,58.987,14193,0
376,1990,1,4,23.0,303300,7.58,Israel1990,0.785,58.987,14193,0
376,1990,0,1,28.0,418200,6.7,Israel1990,0.785,58.987,14193,3
376,1990,1,3,22.0,495800,4.44,Israel1990,0.785,58.987,14193,1
376,1990,1,2,14.0,332700,4.21,Israel1990,0.785,58.987,14193,2
376,1990,1,1,13.0,399100,3.26,Israel1990,0.785,58.987,14193,3
376,1990,0,0,2.0,490200,0.41,Israel1990,0.785,58.987,14193,3
376,1990,1,0,30.36,463900,0.0,Israel1990,0.785,58.987,14193,3
376,1991,0,5,35.0,83600,41.87,Israel1991,0.854,67.53,15267,0
376,1991,0,4,60.0,275600,21.77,Israel1991,0.854,67.53,15267,1
376,1991,1,5,20.0,105900,18.89,Israel1991,0.854,67.53,15267,0
376,1991,0,3,74.0,521300,14.2,Israel1991,0.854,67.53,15267,2
376,1991,0,2,41.0,355600,11.53,Israel1991,0.854,67.53,15267,2
376,1991,0,1,49.0,443300,11.05,Israel1991,0.854,67.53,15267,3
